"","album_uri","album_name","album_img","album_release_date","album_release_year","base_album_name","base_album","num_albums","num_base_albums","album_rank"
"1","3l2umvdEq50qZ5fmw4iHcI","The Slaughter Tape","https://i.scdn.co/image/c48f8f9c335211d226558bab300de3309d018f31","2016-05-15",2016-05-15,"the slaughter tape",TRUE,1,1,1
"2","1HSyuTHvLXMWyPJQGnQTLw","Slaughter King","https://i.scdn.co/image/075314b40a32eb7d3625005eb2fda235b0031da8","2016-05-16",2016-05-16,"slaughter king",TRUE,1,1,2
"3","4I3EcXD4e3KcEoDJfFEZ5b","Savage Mode","https://i.scdn.co/image/404ff23f804534d9266b95bd5a81cb33a1675c00","2016-07-15",2016-07-15,"savage mode",TRUE,1,1,3
"4","4PUFxNR729saTb49K0pQBK","21 Gang","https://i.scdn.co/image/78a6fcff93d9feb73c7fb65f0dc1f261e652ae1b","2016-10-28",2016-10-28,"21 gang",TRUE,1,1,4
"5","6rmP5ImdMFsE0TOseCuG8B","21 UZI","https://i.scdn.co/image/fa5652a24f4ba19ca43f4d985e2736cf7cccedbe","2017-02-17",2017-02-17,"21 uzi",TRUE,1,1,5
"6","4QUNWTw2FsIz722xjUjFJw","Issa Album","https://i.scdn.co/image/c1198389b8aa0fa3ff453e4c7bdc2b1665e70386","2017-09-23",2017-09-23,"issa album",TRUE,1,1,6
"7","0MV1yCXcNNQBfwApqAVkH0","Without Warning","https://i.scdn.co/image/8b75671c743b3200aa273cc25790660f7af9d320","2017-10-30",2017-10-30,"without warning",TRUE,1,1,7
"8","007DWn799UWvfY1wwZeENR","i am > i was","https://i.scdn.co/image/e89fed2244d8ea00f46312790c3a3b9f4092e5a6","2018-12-21",2018-12-21,"i am > i was",TRUE,1,1,8
"9","6GRzmk9UGL7odxprOPop1Q","Mos Def & Talib Kweli Are Black Star","https://i.scdn.co/image/e094a4dea4ae9408a3f1cc8c614e1fa9ebbfe508","1998-09-29",1998-09-29,"mos def & talib kweli are black star",TRUE,1,1,1
"10","6eZdwrhB97A3EYx9QppGfl","T R A P S O U L","https://i.scdn.co/image/1870e3c0e5abc4a58cfbfb8aeaf3b6a57b88eb87","2015-10-02",2015-10-02,"t r a p s o u l",TRUE,1,1,1
"11","7nn2Iaphg0Vc1NCGULkhVo","True to Self","https://i.scdn.co/image/e5a6a35622f78592d8971a5171038f4e526a520c","2017-05-26",2017-05-26,"true to self",TRUE,1,1,2
"12","2B4y3j02ho6XNF8BEzx3JF","Finally Rich","https://i.scdn.co/image/8f2e2d7af9f6d444feb6e2285fc05c67364243a2","2012-01-01",2012-01-01,"finally rich",TRUE,2,1,1
"13","7v4AVMTkuZLfbFrQG8HdJq","Back from the Dead","https://i.scdn.co/image/774f16d6976505a4b2e245b945f659cbfd5da79e","2012-03-14",2012-03-14,"back from the dead",TRUE,1,1,2
"14","0Jumhe6h6GdXwHE0GKBhkV","Brick Squad Soldier","https://i.scdn.co/image/ffc26a281c3ac7035c05525150a7173bd5232657","2013-07-23",2013-07-23,"brick squad soldier",TRUE,1,1,3
"15","7hJKSnNDRZ4UIjjzqaSlx3","Bang Part 2","https://i.scdn.co/image/4f394da7e84136c16e6d30e2799f0506a0278ee9","2013-10-18",2013-10-18,"bang part 2",TRUE,1,1,4
"16","4fmoTjTyfvg19kORQMqhhy","Almighty So","https://i.scdn.co/image/68f34e99f850c4c3be58e5d73f4f70831a3f623a","2013-10-18",2013-10-18,"almighty so",TRUE,1,1,5
"17","3y72a7aFc9T90rStsJ30T1","Young & Flexin","https://i.scdn.co/image/1e282979372da79637988253a8b224b10d39a3cc","2013-10-22",2013-10-22,"young & flexin",TRUE,1,1,6
"18","2srfcgIy1wvsLhD8wd59N6","Chiraq Villian","https://i.scdn.co/image/69fdf05b35b15296050f174c9df8f05947192f16","2014-11-18",2014-11-18,"chiraq villian",TRUE,1,1,7
"19","1yrSQIKpoDBANtaKyI7cQk","Sorry 4 The Weight (Deluxe Edition)","https://i.scdn.co/image/79bb2867aa9d59d5910f92986a9cd3f56ff3d776","2015-03-17",2015-03-17,"sorry 4 the weight",FALSE,1,0,8
"20","4AqHujvnaWfTREiGajQvxK","Nobody","https://i.scdn.co/image/d3dc78d3efd845f46ec4f9a2a8f3f902094c9a47","2015-06-09",2015-06-09,"nobody",TRUE,1,1,9
"21","0RBWNGCYFEZbYDF9JnxFhH","Back From The Dead 2","https://i.scdn.co/image/359f20b241df6978681ee4cfaa815d816c4dce47","2015-06-16",2015-06-16,"back from the dead 2",TRUE,1,1,10
"22","6AA10ul7fs0aN60by2VZSw","The Leek (Vol. 1)","https://i.scdn.co/image/2b4ebc0d0578b9ae8da52acc1d078960c9ac614d","2015-06-16",2015-06-16,"the leek (vol. 1)",TRUE,1,1,11
"23","4v5Rvh5MvENLCtOlZ5fjJb","The Leek (Vol. 2)","https://i.scdn.co/image/8fd38fff70b4eb58ab90be9b1058bb542edcf548","2015-06-16",2015-06-16,"the leek (vol. 2)",TRUE,1,1,12
"24","5Z1c1IZjxx0uR9GLYVAiiY","Bang 3","https://i.scdn.co/image/7bd58b30bac92553fc22fad9acfdd90d8a0ce049","2015-08-04",2015-08-04,"bang 3",TRUE,1,1,13
"25","7JSO18KblrVeYeg7wEFeio","Bang 3, Pt. 2","https://i.scdn.co/image/635d72413a8ce9fd119a1392214915c4ef2ec7e7","2015-09-18",2015-09-18,"bang 3, pt. 2",TRUE,1,1,14
"26","2TlbeyquPcCCBh39IVxpMR","Feed The Streetz","https://i.scdn.co/image/eda9abbf168f64c9e23601110f6a1266b2a5d576","2015-10-09",2015-10-09,"feed the streetz",TRUE,1,1,15
"27","2xRH7weKaBY8SHrJtTteoK","Life Of A GLO Boy","https://i.scdn.co/image/3944055cdbfff26203073d16f2d3eb08acbc22a7","2015-11-01",2015-11-01,"life of a glo boy",TRUE,1,1,16
"28","0Eo8LVvxVztPyPRV0L7Ztg","Finally Rollin 2 (Deluxe Edition)","https://i.scdn.co/image/ce13ee4e4906f00a49fea7198b061d5bab2484e3","2015-11-20",2015-11-20,"finally rollin 2",FALSE,1,0,17
"29","5LIGdUGlFzm5GfE5UhEwwp","The Leek (Vol. 3)","https://i.scdn.co/image/43c442c3c364698d13de6d7fa850b3d43e79fe4b","2015-11-20",2015-11-20,"the leek (vol. 3)",TRUE,1,1,18
"30","2VrFVrqD13BxyPXyCXNyVB","Big Gucci Sosa","https://i.scdn.co/image/de38c04cb110eb54b64aeb02817a82f390894e8b","2015-12-11",2015-12-11,"big gucci sosa",TRUE,1,1,19
"31","2xOAokAYLwqfyS43CmTPBP","Nobody 2","https://i.scdn.co/image/6913ccc761b933e51b9ffd7235cefbcac6a073a4","2016-12-02",2016-12-02,"nobody 2",TRUE,1,1,20
"32","7p3u2ZhW9P0stFkKFiRNkE","Two Zero One Seven (Deluxe Edition)","https://i.scdn.co/image/c20c3c2515f53921d9edae838b7bc04786ad3d19","2017-01-13",2017-01-13,"two zero one seven",FALSE,1,0,21
"33","33KYUrKPijvlvO7lDtFKiO","I Am Nobody","https://i.scdn.co/image/ee34c55ded3432d67187c345e9f659369db7c8c0","2017-04-21",2017-04-21,"i am nobody",TRUE,1,1,22
"34","6cdBVfg3JDkj7n5A4Ryg0K","Thot Breaker","https://i.scdn.co/image/708e791927ef36d4a5cdb9bfa897e1078166b664","2017-06-08",2017-06-08,"thot breaker",TRUE,1,1,23
"35","6EaAbqTwbmeqXxzXj32XeF","The W","https://i.scdn.co/image/87aa1acfdf1e1384ab9e8792bcdad0f66c76615f","2017-09-03",2017-09-03,"the w",TRUE,1,1,24
"36","7BWglVHlIpRls1Hb0EAKJM","Dedication","https://i.scdn.co/image/7e38ae672f8d07a5bffae105a622c3628a3d047c","2017-12-01",2017-12-01,"dedication",TRUE,1,1,25
"37","1rNnjxMyzfmjmHo8H4zRCd","The Leek (Vol. 4)","https://i.scdn.co/image/ca083baabbadb27b3305526274bcbc0c8cbf66c4","2018-03-02",2018-03-02,"the leek (vol. 4)",TRUE,1,1,26
"38","29Ok6gMq1ZuUkIfZSKBn7A","The Leek (Vol. 5)","https://i.scdn.co/image/cfcb044278f32e0f47b161a89a3f6518a571bcb1","2018-03-23",2018-03-23,"the leek (vol. 5)",TRUE,1,1,27
"39","5dmZ6V8zSQV5YJI6i2r3Sh","The GloFiles (Pt. 1)","https://i.scdn.co/image/53eb37298e541ff77706c9b651e3527bb32f8da0","2018-05-11",2018-05-11,"the glofiles (pt. 1)",TRUE,1,1,28
"40","5Bl0EfUYniTv3IXDWErJme","The GloFiles (Pt. 2)","https://i.scdn.co/image/f82018d68f748b946020ad32fa51d1b833ec79e8","2018-05-11",2018-05-11,"the glofiles (pt. 2)",TRUE,1,1,29
"41","1Wfr7zwBCyHH2n9A2s651R","Mansion Musick","https://i.scdn.co/image/419c02b563df40d8d37a49875556227f31bfe6f8","2018-07-13",2018-07-13,"mansion musick",TRUE,1,1,30
"42","0c8FcA2EY1SWnhl0jIqz50","The Cozart","https://i.scdn.co/image/f1c9e38ce1bcf6ee1ceb8c8dc772321c1bbca504","2018-09-28",2018-09-28,"the cozart",TRUE,1,1,31
"43","2H7gR72Pdgr6vSm7ZFgznD","Back From The Dead 3","https://i.scdn.co/image/7695a7160a179c5d63e48232509ca2903dcf4a0d","2018-10-31",2018-10-31,"back from the dead 3",TRUE,1,1,32
"44","13RcoaQNDCWNrBNlHaTCS3","The Leek (Vol. 7)","https://i.scdn.co/image/8a4da4a79973c8ef73108d45c089c52bf4820938","2019-01-18",2019-01-18,"the leek (vol. 7)",TRUE,1,1,33
"45","5KZTCdwhHTm0kbrhZMtnvi","GloToven","https://i.scdn.co/image/6d968c2a743ed06f20dec9e89cdf0375d24ee9e6","2019-03-15",2019-03-15,"glotoven",TRUE,1,1,34
"46","1beC92PkyCuvr8gOUeR0wW","Camp (Deluxe Edition)","https://i.scdn.co/image/7b5a7d34679c7d84af9736f357c32712c40232c5","2011",2011-01-01,"camp",FALSE,1,0,1
"47","5521VBNriW9xUAaTETHQTE","Heartbeat (Remix Bundle)","https://i.scdn.co/image/c06ff445a00f86692f29a15c422b227bf676b5fe","2012-02-14",2012-02-14,"heartbeat (remix bundle)",TRUE,1,1,2
"48","4GNIhgEGXzWGAefgN5qjdU","Because the Internet","https://i.scdn.co/image/d1cbbc878c00d18d4f30141a9368e919853b1c17","2013-12-10",2013-12-10,"because the internet",TRUE,1,1,3
"49","5dVKggb6Nvfp7JJdLfHPof","Kauai","https://i.scdn.co/image/b372b7b3c2ebf886a1fb047aa420393cd71af6dd","2014-10-03",2014-10-03,"kauai",TRUE,1,1,4
"50","6weZgryNxv4y8tKBdg68je","""Awaken, My Love!""","https://i.scdn.co/image/954d440fc9bed379f63aa32a777b8d7ca8837851","2016-12-02",2016-12-02,"""awaken, my love!""",TRUE,1,1,5
"51","2iiQR5NE0NapILPZ5WXs8E","Lord Willin","https://i.scdn.co/image/5519c317bdf42bf62c0a1a96af164fefe38d403e","2002-08-20",2002-08-20,"lord willin",TRUE,1,1,1
"52","3hs7Vj7dQJBGshp5Mo6Iop","Hell Hath No Fury","https://i.scdn.co/image/24b1da5fe3e4712e78c9387559f94f81d4e9ad79","2006-11-28",2006-11-28,"hell hath no fury",TRUE,1,1,2
"53","7L5rQPYfIMSkHdcSlRMIz6","Re-Up Gang The Saga Continues","https://i.scdn.co/image/05c621eb8301bfc2877860b17483fb004ca2acda","2008-04-22",2008-04-22,"re-up gang the saga continues",TRUE,1,1,3
"54","7nlXoXcGb9DdnUm9iCfQon","Til The Casket Drops","https://i.scdn.co/image/b3faea36bf85a4559f870d8f8ae75f293bbdea43","2010-04-01",2010-04-01,"til the casket drops",TRUE,1,1,4
"55","5CcW5rXAUdUUail7aaDwNi","Can I Borrow A Dollar?","https://i.scdn.co/image/83f21ae09a8b5f5d527203531c1efde61450f566","1992-10-06",1992-10-06,"can i borrow a dollar?",TRUE,1,1,1
"56","0JKjuvDUPrnlblAZyB1Aje","Resurrection","https://i.scdn.co/image/7eb54b812d73e184dd13796d6e9550a1d0711f1e","1994-10-25",1994-10-25,"resurrection",TRUE,1,1,2
"57","6nXto9rlPmmhdoUmGMKbtE","One Day Itll All Make Sense","https://i.scdn.co/image/6fba6ad7940542c120accd83d9bef35d14eccb85","1997-09-30",1997-09-30,"one day itll all make sense",TRUE,1,1,3
"58","59w1ZYEEZu2sYvcyPLfKSv","Like Water For Chocolate","https://i.scdn.co/image/f102716281359a37ae94153b75185f97490bf624","2000-03-28",2000-03-28,"like water for chocolate",TRUE,1,1,4
"59","5WRbHe6NaCp8jNa38g7hUd","Electric Circus","https://i.scdn.co/image/e41346efd1addb829cbc43cbbefed1e0a25384b5","2002-12-10",2002-12-10,"electric circus",TRUE,1,1,5
"60","2UuvBxV56QWWj2uviGS0up","Be","https://i.scdn.co/image/a7d3fbe053e83e5f7a61204cd3c4929b741b4a0a","2005-01-01",2005-01-01,"be",TRUE,1,1,6
"61","4Jq4PRvkyBUceUFMS2d4jR","Finding Forever","https://i.scdn.co/image/30209d6be5434d13e4691b2d1f8619494c2db830","2007-07-31",2007-07-31,"finding forever",TRUE,1,1,7
"62","2EejRWDjKI2hruzpTykT5d","Finding Forever (instrumentals)","https://i.scdn.co/image/896e70ab4e9a210cc6e679f96769eb2d0814ea86","2007-07-31",2007-07-31,"finding forever (instrumentals)",TRUE,1,1,8
"63","2jzKET5pyoYCqtqROFFU5b","Universal Mind Control","https://i.scdn.co/image/2859887c3a85399e26127a595633b674bb96ad50","2008-12-09",2008-12-09,"universal mind control",TRUE,1,1,9
"64","17eQeA5m7DpsZ42mUAGjgG","The Dreamer, The Believer","https://i.scdn.co/image/3485a25e3b23172cc47ce776a6bdaf1cd5901820","2011-12-20",2011-12-20,"the dreamer, the believer",TRUE,1,1,10
"65","6sG3BcBh4DlQ9dzW6BHklG","Nobodys Smiling","https://i.scdn.co/image/dedf06cc4b3108a7156dfb18b46ce3ea021dae22","2014-07-22",2014-07-22,"nobodys smiling",TRUE,2,1,11
"66","56YOtiHan5yESL5UMju85p","Live at The Jazz Room","https://i.scdn.co/image/054a52e3f5ab551b2d1578cca99dee8322fb612a","2016-03-18",2016-03-18,"live at the jazz room",TRUE,1,1,12
"67","2DTbGcv40CSMW0P4yAQQBa","Black America Again","https://i.scdn.co/image/02f1608209e397693580d2eee8b3fe99f0ffe673","2016-11-04",2016-11-04,"black america again",TRUE,1,1,13
"68","74hPuIcd2Wa0T3FRqtTKHX","Black America Again (Commentary)","https://i.scdn.co/image/02f1608209e397693580d2eee8b3fe99f0ffe673","2016-11-04",2016-11-04,"black america again (commentary)",TRUE,1,1,14
"69","1h19AU04eolAfpQ3ywiQGX","Hot Soup","https://i.scdn.co/image/c1d52dee9410a65b7f38cedbcb2eb64b68a78fdb","2008-07-01",2008-07-01,"hot soup",TRUE,1,1,1
"70","0P4u1ZRM6CXePgpeF8ShmN","The Hybrid - Deluxe Edition","https://i.scdn.co/image/25ab7b219da3a3ccfca0ea31b77afb1097ec4cf1","2010",2010-01-01,"the hybrid",FALSE,1,0,2
"71","5qD7PzBX5GsKgGx0jfn6uQ","XXX","https://i.scdn.co/image/d4285266ca2cfe143d87196c8d1b09d073ff5ba0","2012-03-13",2012-03-13,"xxx",TRUE,2,1,3
"72","5SC0415RIGVX9ZfL0tfbAl","Old","https://i.scdn.co/image/8d625b3c2e7bbbcc3d4275d4ece08093556b362a","2013-10-08",2013-10-08,"old",TRUE,1,1,4
"73","2L32VPdX8NcICxVf6AhDqD","Hot Soup - Instrumentals","https://i.scdn.co/image/968cba5b87c821ef08bb5a3baa74eef136fead4b","2014-04-05",2014-04-05,"hot soup - instrumentals",TRUE,1,1,5
"74","3e7vtKJ3m1zVh38VGq2g3H","Atrocity Exhibition","https://i.scdn.co/image/4fcce9eab7f18546238b64e58ca1e8bc37d3af12","2016-09-27",2016-09-27,"atrocity exhibition",TRUE,1,1,6
"75","1PQDjdBpHPikAodJqjzm6a","The Money Store","https://i.scdn.co/image/01e315f2de8084147498fccb5acc9b32038c4b24","2012-04-20",2012-04-20,"the money store",TRUE,1,1,1
"76","57m9Gb6pktBoLTc83os4Jh","No Love Deep Web","https://i.scdn.co/image/ed02619d074b8eb243de3590f6d8860609374fed","2013-11-20",2013-11-20,"no love deep web",TRUE,1,1,2
"77","3T01oOjbrox1jz0pR112oV","Government Plates","https://i.scdn.co/image/b70db176ba62fd22a8c412738aad1921e5526611","2014-01-14",2014-01-14,"government plates",TRUE,1,1,3
"78","0fulWujc4XJUCwxvwzdmEw","The Powers That B","https://i.scdn.co/image/afa2bf19c786df1cb3553cea3e1f2434569ae1cb","2015-03-31",2015-03-31,"the powers that b",TRUE,1,1,4
"79","4dIPUQHheyH9e6ioplvNT2","Bottomless Pit","https://i.scdn.co/image/80c713aff6499afbd04abcf8f5a15516b08dc38f","2016-05-06",2016-05-06,"bottomless pit",TRUE,1,1,5
"80","0T0hdMTypoYTFhgk4ugXkN","Fashion Week","https://i.scdn.co/image/ba2bab10e7528bd13c3df33f4531dacddaddb2da","2016-05-06",2016-05-06,"fashion week",TRUE,1,1,6
"81","46eayJPxf1cBWWUqNa2MJJ","Year Of The Snitch","https://i.scdn.co/image/068c6d936248d992c5b2ad6e3ad40da0c0d4d393","2018-06-22",2018-06-22,"year of the snitch",TRUE,1,1,7
"82","1t05YAzxjK1HqLD2KcBjx5","32 Zel","https://i.scdn.co/image/f4ecf26ee2c39735c0810499cd6d969f027bb56e","2015-06-09",2015-06-09,"32 zel",TRUE,1,1,1
"83","42fyKPanos0Q3woi848ktg","Imperial","https://i.scdn.co/image/74647ce8bd748462bf75495be27fc92ce969357f","2016-10-14",2016-10-14,"imperial",TRUE,1,1,2
"84","6idVoBWP2mt1qoMtASm3gc","TA13OO","https://i.scdn.co/image/8585ea1eb3166beff6cfc162a0cca2cc3b722b14","2018-07-27",2018-07-27,"ta13oo",TRUE,1,1,3
"85","7q2B4M5EiBkqrlsNW8lB7N","2001","https://i.scdn.co/image/a377cdaaf36345423f9a95c7e6de4464852cd930","1999-11-16",1999-11-16,"2001",TRUE,1,1,1
"86","3t3Ar2cJUVLY6yTRmrezI8","2001 Instrumental","https://i.scdn.co/image/db060b692de5ab6f16ba65e0dd6983b3a521c430","1999-11-16",1999-11-16,"2001 instrumental",TRUE,1,1,2
"87","5Ijk8JGsEkwCZd5i0Iy09a","2Pacalypse Now","https://i.scdn.co/image/5082d026866394dc011563674a894b3fd4a06377","1991-11-12",1991-11-12,"2pacalypse now",TRUE,1,1,1
"88","7FK1855C3n1Q0RKbmvl7ll","Strictly 4 My N.I.G.G.A.Z...","https://i.scdn.co/image/6fcf6007028247cb3ecd90875234511fd44484c2","1993-02-16",1993-02-16,"strictly 4 my n.i.g.g.a.z...",TRUE,1,1,2
"89","3OrucS4sHv6Bl9GS4rafEk","Me Against The World","https://i.scdn.co/image/b5062e5be73b6bb682cc6b69ecec028f9bad71af","1995-01-01",1995-01-01,"me against the world",TRUE,1,1,3
"90","7zURSbIVZ5vl3NIKkrVRvl","R U Still Down? [Remember Me]","https://i.scdn.co/image/5e218ee7eb901091d155d165bca79f82c4aabf91","1997-01-01",1997-01-01,"r u still down? [remember me]",TRUE,1,1,4
"91","17v0WKUfqS4lRiWslYyVWh","The Rose That Grew From Concrete","https://i.scdn.co/image/8e47d8edeab4c63875e780331bc77661926dc032","2000-10-17",2000-10-17,"the rose that grew from concrete",TRUE,1,1,5
"92","7AdntJMWn1KNRGcc2MwSPw","Until The End Of Time","https://i.scdn.co/image/77e96e36bdbaddb9a7136d5cb1ed930dd2e0db51","2001-03-27",2001-03-27,"until the end of time",TRUE,1,1,6
"93","5tue3HeaFm6XHyYXhI1kww","Better Dayz","https://i.scdn.co/image/5860e3d6d9b5f94d0a06a5aed3b79cb5704c73c9","2002-01-01",2002-01-01,"better dayz",TRUE,1,1,7
"94","3gx2d7IdrkoMva44o4pkNm","Deathrow Presents Nu-Mixx Klazzics","https://i.scdn.co/image/7ca30a7b765bf88162a097200bf6de7a37acf3ff","2003-10-07",2003-10-07,"deathrow presents nu-mixx klazzics",TRUE,1,1,8
"95","3dMVCQhmZhY0VNZpJd42TN","Nu-mixx Klazzics","https://i.scdn.co/image/a874e2c785d913c67ce0f12c14b252b090a40ba4","2003-10-07",2003-10-07,"nu-mixx klazzics",TRUE,1,1,9
